Date,Open,High,Low,Close,Volume,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD3_Open,RD_P3_Open,RD_B3_Open,RD5_Open,RD_P5_Open,RD_B5_Open,RD30_Open,RD_P30_Open,RD_B30_Open,RD1_High,RD_P1_High,RD_B1_High,RD3_High,RD_P3_High,RD_B3_High,RD5_High,RD_P5_High,RD_B5_High,RD30_High,RD_P30_High,RD_B30_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD3_Low,RD_P3_Low,RD_B3_Low,RD5_Low,RD_P5_Low,RD_B5_Low,RD30_Low,RD_P30_Low,RD_B30_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD3_Close,RD_P3_Close,RD_B3_Close,RD5_Close,RD_P5_Close,RD_B5_Close,RD30_Close,RD_P30_Close,RD_B30_Close,RD1_Volume,RD_P1_Volume,RD_B1_Volume,RD3_Volume,RD_P3_Volume,RD_B3_Volume,RD5_Volume,RD_P5_Volume,RD_B5_Volume,RD30_Volume,RD_P30_Volume,RD_B30_Volume,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
1993-07-21,3544.8,3556.5,3532.8,3555.4,210300.0,3555.4,9.5,0.268718354878,1,-6.1,-0.171787434172,0,29.4,0.836320191159,1,,,0,7.5,0.211327134404,1,5.6,0.157706496944,1,5.8,0.163348072211,1,,,0,21.3,0.606578385305,1,7.6,0.215590604788,1,17.6,0.500682749203,1,,,0,10.6,0.299029564432,1,27.1,0.768075277046,1,12.8,0.361316547169,1,,,0,-90800.0,-30.1560943208,0,-59600.0,-22.0822526862,0,-20100.0,-8.72395833333,0,,,0,10.6,0.299029564432,1,27.1,0.768075277046,1,12.8,0.361316547169,1,,,0
1993-07-22,3555.1,3555.1,3521.3,3525.2,207200.0,3525.2,10.3,0.290566463552,1,26.8,0.759572598702,1,12.5,0.352848190594,1,,,0,-1.4,-0.0393645437931,0,14.2,0.401027987235,1,4.2,0.118279872708,1,,,0,-11.5,-0.325520833333,0,-3.4,-0.0964621102505,0,-4.8,-0.13612773319,0,,,0,-30.2,-0.849412161782,0,-10.1,-0.285690040449,0,-25.7,-0.723760173477,0,,,0,-3100.0,-1.47408464099,0,-15200.0,-6.8345323741,0,-21000.0,-9.20245398773,0,,,0,-30.2,-0.849412161782,0,-10.1,-0.285690040449,0,-25.7,-0.723760173477,0,,,0
1993-07-23,3525.2,3548.7,3524.1,3546.7,196900.0,3546.7,-29.9,-0.841045258924,0,-10.1,-0.285690040449,0,-25.7,-0.723760173477,0,,,0,-6.4,-0.180023065455,0,-0.3,-0.00845308537617,0,-2.2,-0.0619561237996,0,,,0,2.8,0.0795160878085,1,12.6,0.35882101666,1,-1.1,-0.0312039033246,0,,,0,21.5,0.609894474072,1,1.9,0.0535996389077,1,18.4,0.521497605079,1,,,0,-10300.0,-4.97104247104,0,-104200.0,-34.6064430422,0,-73000.0,-27.0470544646,0,,,0,21.5,0.609894474072,1,1.9,0.0535996389077,1,18.4,0.521497605079,1,,,0
1993-07-26,3546.7,3571.1,3546.7,3567.7,195700.0,3567.7,21.5,0.609894474072,1,1.9,0.0535996389077,1,18.4,0.521497605079,1,,,0,22.4,0.631217065404,1,14.6,0.410515956699,1,30.2,0.852890508063,1,,,0,22.6,0.641298487557,1,13.9,0.393455615942,1,22.0,0.624166595739,1,,,0,21.0,0.592099698311,1,12.3,0.345952635428,1,32.4,0.916471020847,1,,,0,-1200.0,-0.609446419502,0,-14600.0,-6.94246314788,0,-26700.0,-12.0053956835,0,,,0,21.0,0.592099698311,1,12.3,0.345952635428,1,32.4,0.916471020847,1,,,0
1993-07-27,3567.7,3583.5,3549.3,3565.5,301500.0,3565.5,21.0,0.592099698311,1,12.6,0.354420410115,1,32.4,0.916471020847,1,,,0,12.4,0.347231945339,1,28.4,0.798852352958,1,34.5,0.972104818259,1,,,0,2.6,0.0733075816957,1,28.0,0.795160878085,1,37.8,1.07646304998,1,,,0,-2.2,-0.0616643776102,0,40.3,1.14319754908,1,20.7,0.583953960731,1,,,0,105800.0,54.0623403168,1,94300.0,45.5115830116,1,400.0,0.132846230488,1,,,0,-2.2,-0.0616643776102,0,40.3,1.14319754908,1,20.7,0.583953960731,1,,,0
1993-07-28,3565.5,3566.0,3544.8,3553.5,323700.0,3553.5,-2.2,-0.0616643776102,0,40.3,1.14319754908,1,20.7,0.583953960731,1,,,0,-17.5,-0.488349379099,0,17.3,0.487502465692,1,9.5,0.267116547167,1,,,0,-4.5,-0.126785563351,0,20.7,0.587384012939,1,12.0,0.339673913043,1,,,0,-12.0,-0.336558687421,0,6.8,0.191727521358,1,-1.9,-0.0534398379929,0,,,0,22200.0,7.3631840796,1,126800.0,64.3981716607,1,113400.0,53.9229671897,1,,,0,-12.0,-0.336558687421,0,6.8,0.191727521358,1,-1.9,-0.0534398379929,0,,,0
1993-07-29,3553.5,3579.7,3551.5,3567.4,275900.0,3567.4,-12.0,-0.336558687421,0,6.8,0.191727521358,1,-1.6,-0.0450057663638,0,,,0,13.7,0.384183959619,1,8.6,0.240822155638,1,24.6,0.691963657844,1,,,0,6.7,0.18900925299,1,4.8,0.1353370739,1,30.2,0.85763780422,1,,,0,13.9,0.39116364148,1,-0.3,-0.00840877876502,0,42.2,1.19709520027,1,,,0,-47800.0,-14.7667593451,0,80200.0,40.9810935105,1,68700.0,33.1563706564,1,,,0,13.9,0.39116364148,1,-0.3,-0.00840877876502,0,42.2,1.19709520027,1,,,0
1993-07-30,3567.1,3567.1,3530.8,3539.5,253000.0,3539.5,13.6,0.382721260729,1,-0.6,-0.0168175575301,0,41.9,1.18858504482,1,,,0,-12.6,-0.351984803196,0,-16.4,-0.457653132412,0,18.4,0.518499732296,1,,,0,-20.7,-0.582852315923,0,-18.5,-0.521229538219,0,6.7,0.190119463125,1,,,0,-27.9,-0.782082188709,0,-26.0,-0.729210489412,0,-7.2,-0.20300561085,0,,,0,-22900.0,-8.30010873505,0,-48500.0,-16.0862354892,0,56100.0,28.4916201117,1,,,0,-27.9,-0.782082188709,0,-26.0,-0.729210489412,0,-7.2,-0.20300561085,0,,,0
1993-08-02,3539.5,3562.7,3537.0,3561.0,209800.0,3561.0,-27.6,-0.773737770177,0,-26.0,-0.729210489412,0,-7.2,-0.20300561085,0,,,0,-4.4,-0.123349499594,0,-3.3,-0.092540661806,0,-8.4,-0.235221640391,0,,,0,6.2,0.175597598278,1,-7.8,-0.220040622884,0,-9.7,-0.273493670172,0,,,0,21.5,0.607430428027,1,7.5,0.211059518784,1,-6.7,-0.187796059086,0,,,0,-43200.0,-17.0750988142,0,-113900.0,-35.186901452,0,14100.0,7.20490546755,1,,,0,21.5,0.607430428027,1,7.5,0.211059518784,1,-6.7,-0.187796059086,0,,,0
1993-08-03,3561.0,3566.0,3547.3,3561.3,230600.0,3561.3,21.5,0.607430428027,1,7.5,0.211059518784,1,-6.7,-0.187796059086,0,,,0,3.3,0.09262637887,1,-13.7,-0.382713635221,0,-17.5,-0.488349379099,0,,,0,10.3,0.291207237772,1,-4.2,-0.118259890187,0,-2.0,-0.0563491392669,0,,,0,0.3,0.00842459983151,1,-6.1,-0.170992879969,0,-4.2,-0.117795540597,0,,,0,20800.0,9.91420400381,1,-45300.0,-16.4189923885,0,-70900.0,-23.5157545605,0,,,0,0.3,0.00842459983151,1,-6.1,-0.170992879969,0,-4.2,-0.117795540597,0,,,0
1993-08-04,3561.3,3562.1,3549.0,3552.1,237600.0,3552.1,0.3,0.00842459983151,1,-5.8,-0.162597067646,0,-4.2,-0.117795540597,0,,,0,-3.9,-0.10936623668,0,-5.0,-0.140169885902,0,-3.9,-0.10936623668,0,,,0,1.7,0.0479237730105,1,18.2,0.515463917526,1,4.2,0.118483412322,1,,,0,-9.2,-0.258332631342,0,12.6,0.355982483402,1,-1.4,-0.0393977768397,0,,,0,7000.0,3.03555941023,1,-15400.0,-6.08695652174,0,-86100.0,-26.5987025023,0,,,0,-9.2,-0.258332631342,0,12.6,0.355982483402,1,-1.4,-0.0393977768397,0,,,0
1993-08-05,3552.1,3560.2,3537.8,3549.0,182200.0,3549.0,-9.2,-0.258332631342,0,12.6,0.355982483402,1,-1.4,-0.0393977768397,0,,,0,-1.9,-0.0533393223099,0,-2.5,-0.0701714991439,0,-19.5,-0.544738385898,0,,,0,-11.2,-0.315581854043,0,0.8,0.0226180378852,1,-13.7,-0.385752498944,0,,,0,-3.1,-0.0872723177838,0,-12.0,-0.33698399326,0,-18.4,-0.515781801873,0,,,0,-55400.0,-23.3164983165,0,-27600.0,-13.155386082,0,-93700.0,-33.9615802827,0,,,0,-3.1,-0.0872723177838,0,-12.0,-0.33698399326,0,-18.4,-0.515781801873,0,,,0
1993-08-06,3549.0,3566.0,3548.7,3560.4,214600.0,3560.4,-3.1,-0.0872723177838,0,-12.0,-0.33698399326,0,-18.1,-0.507414986964,0,,,0,5.8,0.162912195944,1,0.0,0.0,0,-1.1,-0.0308373748984,0,,,0,10.9,0.308101079767,1,1.4,0.0394666365968,1,17.9,0.506967259545,1,,,0,11.4,0.321217244294,1,-0.9,-0.0252716704574,0,20.9,0.590478881198,1,,,0,32400.0,17.7826564215,1,-16000.0,-6.93842150911,0,-38400.0,-15.1778656126,0,,,0,11.4,0.321217244294,1,-0.9,-0.0252716704574,0,20.9,0.590478881198,1,,,0
1993-08-09,3560.4,3585.3,3554.8,3576.1,224500.0,3576.1,11.4,0.321217244294,1,-0.9,-0.0252716704574,0,20.9,0.590478881198,1,,,0,19.3,0.541222658441,1,23.2,0.651301198731,1,22.6,0.634350352261,1,,,0,6.1,0.17189393299,1,5.8,0.163426317272,1,17.8,0.503251342946,1,,,0,15.7,0.440961689698,1,24.0,0.67565665381,1,15.1,0.424038191519,1,,,0,9900.0,4.61323392358,1,-13100.0,-5.51346801347,0,14700.0,7.00667302193,1,,,0,15.7,0.440961689698,1,24.0,0.67565665381,1,15.1,0.424038191519,1,,,0
1993-08-10,3576.1,3579.4,3564.6,3572.7,230000.0,3572.7,15.7,0.440961689698,1,24.0,0.67565665381,1,15.1,0.424038191519,1,,,0,-5.9,-0.164560845675,0,19.2,0.539295545194,1,13.4,0.375771172182,1,,,0,9.8,0.275683582761,1,26.8,0.75753293007,1,17.3,0.487694866518,1,,,0,-3.4,-0.0950756410615,0,23.7,0.667793744717,1,11.4,0.320107825794,1,,,0,5500.0,2.44988864143,1,47800.0,26.2349066959,1,-600.0,-0.260190806592,0,,,0,-3.4,-0.0950756410615,0,23.7,0.667793744717,1,11.4,0.320107825794,1,,,0
1993-08-11,3573.3,3584.2,3573.3,3583.4,220300.0,3583.4,-2.8,-0.0782975867565,0,24.3,0.684699915469,1,12.0,0.336955606099,1,,,0,4.8,0.134100687266,1,18.2,0.510375771172,1,22.1,0.620420538446,1,,,0,8.7,0.244066655445,1,24.6,0.693211598614,1,24.3,0.684699915469,1,,,0,10.7,0.299493380357,1,23.0,0.645994832041,1,31.3,0.881168886011,1,,,0,-9700.0,-4.21739130435,0,5700.0,2.65610438024,1,-17300.0,-7.28114478114,0,,,0,10.7,0.299493380357,1,23.0,0.645994832041,1,31.3,0.881168886011,1,,,0
1993-08-12,3583.4,3595.1,3552.3,3569.1,223900.0,3569.1,10.1,0.282651890409,1,23.0,0.645994832041,1,31.3,0.881168886011,1,,,0,10.9,0.304112493722,1,9.8,0.273338353834,1,34.9,0.980282006629,1,,,0,-21.0,-0.587692049366,0,-2.5,-0.070327444582,0,14.5,0.409859234553,1,,,0,-14.3,-0.399062343026,0,-7.0,-0.195743966891,0,20.1,0.566356720203,1,,,0,3600.0,1.63413527009,1,-600.0,-0.267260579065,0,41700.0,22.8869374314,1,,,0,-14.3,-0.399062343026,0,-7.0,-0.195743966891,0,20.1,0.566356720203,1,,,0
1993-08-13,3569.1,3576.6,3563.2,3569.7,177400.0,3569.7,-14.3,-0.399062343026,0,-7.0,-0.195743966891,0,20.1,0.566356720203,1,,,0,-18.5,-0.514589302106,0,-2.8,-0.0782254009052,0,10.6,0.297251822771,1,,,0,10.9,0.306843453537,1,-1.4,-0.0392750939797,0,14.5,0.408600332516,1,,,0,0.6,0.0168109607464,1,-3.0,-0.083970106642,0,9.3,0.261206605999,1,,,0,-46500.0,-20.7682000893,0,-52600.0,-22.8695652174,0,-37200.0,-17.3345759553,0,,,0,0.6,0.0168109607464,1,-3.0,-0.083970106642,0,9.3,0.261206605999,1,,,0
1993-08-16,3569.7,3591.7,3564.3,3579.2,248200.0,3579.2,0.6,0.0168109607464,1,-3.6,-0.100747208463,0,9.3,0.261206605999,1,,,0,15.1,0.422188670805,1,7.5,0.209251715864,1,6.4,0.178506680055,1,,,0,1.1,0.0308711270768,1,-9.0,-0.251868021157,0,9.5,0.267244289411,1,,,0,9.5,0.266128806342,1,-4.2,-0.117207121728,0,3.1,0.086686613909,1,,,0,70800.0,39.9098083427,1,27900.0,12.6645483432,1,23700.0,10.5567928731,1,,,0,9.5,0.266128806342,1,-4.2,-0.117207121728,0,3.1,0.086686613909,1,,,0
1993-08-17,3579.2,3590.6,3574.1,3587.0,256500.0,3587.0,9.5,0.266128806342,1,-4.2,-0.117207121728,0,3.1,0.086686613909,1,,,0,-1.1,-0.0306261658824,0,-4.5,-0.125170370782,0,11.2,0.312901603621,1,,,0,9.8,0.2749487978,1,21.8,0.613686907074,1,9.5,0.266509566291,1,,,0,7.8,0.217925793473,1,17.9,0.501526995601,1,14.3,0.400257508327,1,,,0,8300.0,3.34407735697,1,32600.0,14.5600714605,1,26500.0,11.5217391304,1,,,0,7.8,0.217925793473,1,17.9,0.501526995601,1,14.3,0.400257508327,1,,,0
1993-08-18,3587.0,3617.7,3587.0,3604.9,358600.0,3604.9,7.8,0.217925793473,1,17.9,0.501526995601,1,13.7,0.383399098872,1,137.1,3.9740282327,1,27.1,0.754748509998,1,41.1,1.149136051,1,33.5,0.934657664193,1,141.2,4.06155616281,1,12.9,0.360930024342,1,23.8,0.667938931298,1,13.7,0.383399098872,1,137.1,3.9740282327,1,17.9,0.499024254251,1,35.2,0.986077261395,1,21.5,0.599988837417,1,129.2,3.71723681561,1,102100.0,39.8050682261,1,181200.0,102.14205186,1,138300.0,62.7780299591,1,126400.0,54.43583118,1,17.9,0.499024254251,1,35.2,0.986077261395,1,21.5,0.599988837417,1,129.2,3.71723681561,1
1993-08-19,3604.9,3612.1,3597.6,3612.1,339200.0,3612.1,17.9,0.499024254251,1,35.2,0.986077261395,1,21.5,0.599988837417,1,129.2,3.71723681561,1,-5.6,-0.154794482682,0,20.4,0.567976167275,1,17.0,0.472865845178,1,94.9,2.69816899807,1,10.6,0.295511569557,1,33.3,0.934264792526,1,45.3,1.27523013259,1,122.2,3.51614202682,1,7.2,0.199728147799,1,32.9,0.919199821189,1,43.0,1.20478552016,1,97.7,2.77999089461,1,-19400.0,-5.40992749582,0,91000.0,36.6639806608,1,115300.0,51.4962036623,1,29000.0,9.34880722115,1,7.2,0.199728147799,1,32.9,0.919199821189,1,43.0,1.20478552016,1,97.7,2.77999089461,1
1993-08-20,3612.1,3615.5,3595.4,3615.5,320400.0,3615.5,7.2,0.199728147799,1,32.9,0.919199821189,1,43.0,1.20478552016,1,97.7,2.77999089461,1,3.4,0.094128069544,1,24.9,0.693477413246,1,38.9,1.08762511883,1,87.5,2.48015873016,1,-2.2,-0.0611518790305,0,21.3,0.595954226239,1,32.2,0.90368208352,1,88.2,2.51482664234,1,3.4,0.094128069544,1,28.5,0.794535823808,1,45.8,1.28302098216,1,94.4,2.68098037545,1,-18800.0,-5.54245283019,0,63900.0,24.9122807018,1,143000.0,80.6087936866,1,84100.0,35.5903512484,1,3.4,0.094128069544,1,28.5,0.794535823808,1,45.8,1.28302098216,1,94.4,2.68098037545,1
1993-08-23,3614.6,3614.6,3595.6,3606.0,207500.0,3606.0,2.5,0.0692118158412,1,27.6,0.769445218846,1,44.9,1.25780877945,1,93.5,2.65542018119,1,-0.9,-0.0248928225695,0,-3.1,-0.0856898029135,0,22.9,0.637581089735,1,88.6,2.51276233693,1,0.2,0.00556266340323,1,8.6,0.23975466964,1,31.3,0.878152792975,1,80.6,2.29302987198,1,-9.5,-0.262757571567,0,1.1,0.0305140225804,1,26.8,0.748770675011,1,81.6,2.31528770855,1,-112900.0,-35.2372034956,0,-151100.0,-42.1360847741,0,-40700.0,-16.3980660757,0,33100.0,18.9793577982,1,-9.5,-0.262757571567,0,1.1,0.0305140225804,1,26.8,0.748770675011,1,81.6,2.31528770855,1
1993-08-24,3606.0,3639.2,3604.6,3639.0,249800.0,3639.0,-8.6,-0.23792397499,0,1.1,0.0305140225804,1,26.8,0.748770675011,1,81.6,2.31528770855,1,24.6,0.680573230786,1,27.1,0.750256083719,1,48.6,1.35353422826,1,105.9,2.99719808677,1,9.0,0.250305929469,1,7.0,0.194574160551,1,30.5,0.853361685459,1,94.7,2.69808256645,1,33.0,0.915141430948,1,26.9,0.744719138451,1,52.0,1.44967939783,1,123.6,3.51595835467,1,42300.0,20.3855421687,1,-89400.0,-26.3561320755,0,-6700.0,-2.61208576998,0,21700.0,9.51337132836,1,33.0,0.915141430948,1,26.9,0.744719138451,1,52.0,1.44967939783,1,123.6,3.51595835467,1
1993-08-25,3639.0,3658.0,3639.0,3652.1,307500.0,3652.1,33.0,0.915141430948,1,26.9,0.744719138451,1,52.0,1.44967939783,1,123.6,3.51595835467,1,18.8,0.516597054298,1,42.5,1.17549439911,1,40.3,1.11396743787,1,107.3,3.02193933591,1,34.4,0.954336126061,1,43.6,1.21266062191,1,52.0,1.44967939783,1,123.8,3.52184797451,1,13.1,0.359989007969,1,36.6,1.01230811783,1,47.2,1.3093289689,1,109.5,3.09095014961,1,57700.0,23.098478783,1,-12900.0,-4.02621722846,0,-51100.0,-14.2498605689,0,77100.0,33.4635416667,1,13.1,0.359989007969,1,36.6,1.01230811783,1,47.2,1.3093289689,1,109.5,3.09095014961,1
1993-08-26,3652.1,3663.8,3640.9,3648.2,265400.0,3648.2,13.1,0.359989007969,1,37.5,1.03745919327,1,47.2,1.3093289689,1,109.5,3.09095014961,1,5.8,0.1585565883,1,49.2,1.36114646157,1,51.7,1.4313003516,1,112.9,3.1794756259,1,1.9,0.052212146194,1,45.3,1.25987317833,1,43.3,1.20358016455,1,114.8,3.25572161879,1,-3.9,-0.106787875469,0,42.2,1.17027176927,1,36.1,0.999418620747,1,97.3,2.74015038441,1,-42100.0,-13.6910569106,0,57900.0,27.9036144578,1,-73800.0,-21.7570754717,0,37200.0,16.3014899211,1,-3.9,-0.106787875469,0,42.2,1.17027176927,1,36.1,0.999418620747,1,97.3,2.74015038441,1
1993-08-27,3648.2,3648.2,3625.0,3640.6,187600.0,3640.6,-3.9,-0.106787875469,0,42.2,1.17027176927,1,36.1,0.999418620747,1,97.3,2.74015038441,1,-15.6,-0.425787433812,0,9.0,0.247307100462,1,32.7,0.904439220025,1,97.3,2.74015038441,1,-15.9,-0.43670521025,0,20.4,0.565943516618,1,29.6,0.823274183679,1,99.8,2.83104504709,1,-7.6,-0.208321912176,0,1.6,0.0439681231107,1,25.1,0.694233162771,1,112.3,3.18283592665,1,-77800.0,-29.3142426526,0,-62200.0,-24.8999199359,0,-132800.0,-41.4481897628,0,-82300.0,-30.4927751019,0,-7.6,-0.208321912176,0,1.6,0.0439681231107,1,25.1,0.694233162771,1,112.3,3.18283592665,1
1993-08-30,3640.6,3655.2,3637.8,3644.0,177500.0,3644.0,-7.6,-0.208321912176,0,1.6,0.0439681231107,1,26.0,0.719305040668,1,112.3,3.18283592665,1,7.0,0.191875445425,1,-2.8,-0.0765445598688,0,40.6,1.12322248658,1,114.3,3.22799288317,1,12.8,0.353103448276,1,-1.2,-0.0329760923331,0,42.2,1.17365669151,1,113.1,3.20878372627,1,3.4,0.0933911992529,1,-8.1,-0.221790202897,0,38.0,1.05379922352,1,108.7,3.07470370266,1,-10100.0,-5.38379530917,0,-130000.0,-42.2764227642,0,-30000.0,-14.4578313253,0,-44900.0,-20.1888489209,0,3.4,0.0933911992529,1,-8.1,-0.221790202897,0,38.0,1.05379922352,1,108.7,3.07470370266,1
1993-08-31,3641.3,3651.3,3633.4,3651.3,197000.0,3651.3,0.7,0.0192275998462,1,-10.8,-0.295720270529,0,35.3,0.97892401553,1,106.0,2.99833111759,1,-3.9,-0.106697307945,0,-12.5,-0.341175828375,0,12.1,0.332490657287,1,102.3,2.88250211327,1,-4.4,-0.120952223872,0,-7.5,-0.205993023703,0,28.8,0.798979082284,1,121.9,3.47145094689,1,7.3,0.200329308452,1,3.1,0.0849734115454,1,12.3,0.338004946414,1,106.5,3.00440081246,1,19500.0,10.985915493,1,-68400.0,-25.7724189902,0,-52800.0,-21.1369095276,0,-104100.0,-34.5732314846,0,7.3,0.200329308452,1,3.1,0.0849734115454,1,12.3,0.338004946414,1,106.5,3.00440081246,1
